file_id,chunk_id,start_sec,end_sec,start_sample,end_sample,chunk_len_samples,is_padded,file_total_samples
382,19,28.5,31.5,456000,504000,48000,1,490880
382,20,30.0,33.0,480000,528000,48000,1,490880
383,0,0.0,3.0,0,48000,48000,0,1578000
383,1,1.5,4.5,24000,72000,48000,0,1578000
383,2,3.0,6.0,48000,96000,48000,0,1578000
383,3,4.5,7.5,72000,120000,48000,0,1578000
383,4,6.0,9.0,96000,144000,48000,0,1578000
383,5,7.5,10.5,120000,168000,48000,0,1578000
383,6,9.0,12.0,144000,192000,48000,0,1578000
383,7,10.5,13.5,168000,216000,48000,0,1578000
383,8,12.0,15.0,192000,240000,48000,0,1578000
383,9,13.5,16.5,216000,264000,48000,0,1578000
383,10,15.0,18.0,240000,288000,48000,0,1578000
383,11,16.5,19.5,264000,312000,48000,0,1578000
383,12,18.0,21.0,288000,336000,48000,0,1578000
383,13,19.5,22.5,312000,360000,48000,0,1578000
383,14,21.0,24.0,336000,384000,48000,0,1578000
383,15,22.5,25.5,360000,408000,48000,0,1578000
383,16,24.0,27.0,384000,432000,48000,0,1578000
383,17,25.5,28.5,408000,456000,48000,0,1578000
383,18,27.0,30.0,432000,480000,48000,0,1578000
383,19,28.5,31.5,456000,504000,48000,0,1578000
383,20,30.0,33.0,480000,528000,48000,0,1578000
383,21,31.5,34.5,504000,552000,48000,0,1578000
383,22,33.0,36.0,528000,576000,48000,0,1578000
383,23,34.5,37.5,552000,600000,48000,0,1578000
383,24,36.0,39.0,576000,624000,48000,0,1578000
383,25,37.5,40.5,600000,648000,48000,0,1578000
383,26,39.0,42.0,624000,672000,48000,0,1578000
383,27,40.5,43.5,648000,696000,48000,0,1578000
383,28,42.0,45.0,672000,720000,48000,0,1578000
383,29,43.5,46.5,696000,744000,48000,0,1578000
383,30,45.0,48.0,720000,768000,48000,0,1578000
383,31,46.5,49.5,744000,792000,48000,0,1578000
383,32,48.0,51.0,768000,816000,48000,0,1578000
383,33,49.5,52.5,792000,840000,48000,0,1578000
383,34,51.0,54.0,816000,864000,48000,0,1578000
383,35,52.5,55.5,840000,888000,48000,0,1578000
383,36,54.0,57.0,864000,912000,48000,0,1578000
383,37,55.5,58.5,888000,936000,48000,0,1578000
383,38,57.0,60.0,912000,960000,48000,0,1578000
383,39,58.5,61.5,936000,984000,48000,0,1578000
383,40,60.0,63.0,960000,1008000,48000,0,1578000
383,41,61.5,64.5,984000,1032000,48000,0,1578000
383,42,63.0,66.0,1008000,1056000,48000,0,1578000
383,43,64.5,67.5,1032000,1080000,48000,0,1578000
383,44,66.0,69.0,1056000,1104000,48000,0,1578000
383,45,67.5,70.5,1080000,1128000,48000,0,1578000
383,46,69.0,72.0,1104000,1152000,48000,0,1578000
383,47,70.5,73.5,1128000,1176000,48000,0,1578000
383,48,72.0,75.0,1152000,1200000,48000,0,1578000
383,49,73.5,76.5,1176000,1224000,48000,0,1578000
383,50,75.0,78.0,1200000,1248000,48000,0,1578000
383,51,76.5,79.5,1224000,1272000,48000,0,1578000
383,52,78.0,81.0,1248000,1296000,48000,0,1578000
383,53,79.5,82.5,1272000,1320000,48000,0,1578000
383,54,81.0,84.0,1296000,1344000,48000,0,1578000
383,55,82.5,85.5,1320000,1368000,48000,0,1578000
383,56,84.0,87.0,1344000,1392000,48000,0,1578000
383,57,85.5,88.5,1368000,1416000,48000,0,1578000
383,58,87.0,90.0,1392000,1440000,48000,0,1578000
383,59,88.5,91.5,1416000,1464000,48000,0,1578000
383,60,90.0,93.0,1440000,1488000,48000,0,1578000
383,61,91.5,94.5,1464000,1512000,48000,0,1578000
383,62,93.0,96.0,1488000,1536000,48000,0,1578000
383,63,94.5,97.5,1512000,1560000,48000,0,1578000
383,64,96.0,99.0,1536000,1584000,48000,1,1578000
383,65,97.5,100.5,1560000,1608000,48000,1,1578000
386,0,0.0,3.0,0,48000,48000,0,822368
386,1,1.5,4.5,24000,72000,48000,0,822368
386,2,3.0,6.0,48000,96000,48000,0,822368
386,3,4.5,7.5,72000,120000,48000,0,822368
386,4,6.0,9.0,96000,144000,48000,0,822368
386,5,7.5,10.5,120000,168000,48000,0,822368
386,6,9.0,12.0,144000,192000,48000,0,822368
386,7,10.5,13.5,168000,216000,48000,0,822368
386,8,12.0,15.0,192000,240000,48000,0,822368
386,9,13.5,16.5,216000,264000,48000,0,822368
386,10,15.0,18.0,240000,288000,48000,0,822368
386,11,16.5,19.5,264000,312000,48000,0,822368
386,12,18.0,21.0,288000,336000,48000,0,822368
386,13,19.5,22.5,312000,360000,48000,0,822368
386,14,21.0,24.0,336000,384000,48000,0,822368
386,15,22.5,25.5,360000,408000,48000,0,822368
386,16,24.0,27.0,384000,432000,48000,0,822368
386,17,25.5,28.5,408000,456000,48000,0,822368
386,18,27.0,30.0,432000,480000,48000,0,822368
386,19,28.5,31.5,456000,504000,48000,0,822368
386,20,30.0,33.0,480000,528000,48000,0,822368
386,21,31.5,34.5,504000,552000,48000,0,822368
386,22,33.0,36.0,528000,576000,48000,0,822368
386,23,34.5,37.5,552000,600000,48000,0,822368
386,24,36.0,39.0,576000,624000,48000,0,822368
386,25,37.5,40.5,600000,648000,48000,0,822368
386,26,39.0,42.0,624000,672000,48000,0,822368
386,27,40.5,43.5,648000,696000,48000,0,822368
386,28,42.0,45.0,672000,720000,48000,0,822368
386,29,43.5,46.5,696000,744000,48000,0,822368
386,30,45.0,48.0,720000,768000,48000,0,822368
386,31,46.5,49.5,744000,792000,48000,0,822368
386,32,48.0,51.0,768000,816000,48000,0,822368
386,33,49.5,52.5,792000,840000,48000,1,822368
386,34,51.0,54.0,816000,864000,48000,1,822368
387,0,0.0,3.0,0,48000,48000,0,980884
387,1,1.5,4.5,24000,72000,48000,0,980884
387,2,3.0,6.0,48000,96000,48000,0,980884
387,3,4.5,7.5,72000,120000,48000,0,980884
387,4,6.0,9.0,96000,144000,48000,0,980884
387,5,7.5,10.5,120000,168000,48000,0,980884
387,6,9.0,12.0,144000,192000,48000,0,980884
387,7,10.5,13.5,168000,216000,48000,0,980884
387,8,12.0,15.0,192000,240000,48000,0,980884
387,9,13.5,16.5,216000,264000,48000,0,980884
387,10,15.0,18.0,240000,288000,48000,0,980884
387,11,16.5,19.5,264000,312000,48000,0,980884
387,12,18.0,21.0,288000,336000,48000,0,980884
387,13,19.5,22.5,312000,360000,48000,0,980884
387,14,21.0,24.0,336000,384000,48000,0,980884
387,15,22.5,25.5,360000,408000,48000,0,980884
387,16,24.0,27.0,384000,432000,48000,0,980884
387,17,25.5,28.5,408000,456000,48000,0,980884
387,18,27.0,30.0,432000,480000,48000,0,980884
387,19,28.5,31.5,456000,504000,48000,0,980884
387,20,30.0,33.0,480000,528000,48000,0,980884
387,21,31.5,34.5,504000,552000,48000,0,980884
387,22,33.0,36.0,528000,576000,48000,0,980884
387,23,34.5,37.5,552000,600000,48000,0,980884
387,24,36.0,39.0,576000,624000,48000,0,980884
387,25,37.5,40.5,600000,648000,48000,0,980884
387,26,39.0,42.0,624000,672000,48000,0,980884
387,27,40.5,43.5,648000,696000,48000,0,980884
387,28,42.0,45.0,672000,720000,48000,0,980884
387,29,43.5,46.5,696000,744000,48000,0,980884
387,30,45.0,48.0,720000,768000,48000,0,980884
387,31,46.5,49.5,744000,792000,48000,0,980884
387,32,48.0,51.0,768000,816000,48000,0,980884
387,33,49.5,52.5,792000,840000,48000,0,980884
387,34,51.0,54.0,816000,864000,48000,0,980884
387,35,52.5,55.5,840000,888000,48000,0,980884
387,36,54.0,57.0,864000,912000,48000,0,980884
387,37,55.5,58.5,888000,936000,48000,0,980884
387,38,57.0,60.0,912000,960000,48000,0,980884
387,39,58.5,61.5,936000,984000,48000,1,980884
387,40,60.0,63.0,960000,1008000,48000,1,980884
389,0,0.0,3.0,0,48000,48000,0,511600
389,1,1.5,4.5,24000,72000,48000,0,511600
389,2,3.0,6.0,48000,96000,48000,0,511600
389,3,4.5,7.5,72000,120000,48000,0,511600
389,4,6.0,9.0,96000,144000,48000,0,511600
389,5,7.5,10.5,120000,168000,48000,0,511600
389,6,9.0,12.0,144000,192000,48000,0,511600
389,7,10.5,13.5,168000,216000,48000,0,511600
389,8,12.0,15.0,192000,240000,48000,0,511600
389,9,13.5,16.5,216000,264000,48000,0,511600
389,10,15.0,18.0,240000,288000,48000,0,511600
389,11,16.5,19.5,264000,312000,48000,0,511600
389,12,18.0,21.0,288000,336000,48000,0,511600
389,13,19.5,22.5,312000,360000,48000,0,511600
389,14,21.0,24.0,336000,384000,48000,0,511600
389,15,22.5,25.5,360000,408000,48000,0,511600
389,16,24.0,27.0,384000,432000,48000,0,511600
389,17,25.5,28.5,408000,456000,48000,0,511600
389,18,27.0,30.0,432000,480000,48000,0,511600
389,19,28.5,31.5,456000,504000,48000,0,511600
389,20,30.0,33.0,480000,528000,48000,1,511600
389,21,31.5,34.5,504000,552000,48000,1,511600
390,0,0.0,3.0,0,48000,48000,0,1464960
390,1,1.5,4.5,24000,72000,48000,0,1464960
390,2,3.0,6.0,48000,96000,48000,0,1464960
390,3,4.5,7.5,72000,120000,48000,0,1464960
390,4,6.0,9.0,96000,144000,48000,0,1464960
390,5,7.5,10.5,120000,168000,48000,0,1464960
390,6,9.0,12.0,144000,192000,48000,0,1464960
390,7,10.5,13.5,168000,216000,48000,0,1464960
390,8,12.0,15.0,192000,240000,48000,0,1464960
390,9,13.5,16.5,216000,264000,48000,0,1464960
390,10,15.0,18.0,240000,288000,48000,0,1464960
390,11,16.5,19.5,264000,312000,48000,0,1464960
390,12,18.0,21.0,288000,336000,48000,0,1464960
390,13,19.5,22.5,312000,360000,48000,0,1464960
390,14,21.0,24.0,336000,384000,48000,0,1464960
390,15,22.5,25.5,360000,408000,48000,0,1464960
390,16,24.0,27.0,384000,432000,48000,0,1464960
390,17,25.5,28.5,408000,456000,48000,0,1464960
390,18,27.0,30.0,432000,480000,48000,0,1464960
390,19,28.5,31.5,456000,504000,48000,0,1464960
390,20,30.0,33.0,480000,528000,48000,0,1464960
390,21,31.5,34.5,504000,552000,48000,0,1464960
390,22,33.0,36.0,528000,576000,48000,0,1464960
390,23,34.5,37.5,552000,600000,48000,0,1464960
390,24,36.0,39.0,576000,624000,48000,0,1464960
390,25,37.5,40.5,600000,648000,48000,0,1464960
390,26,39.0,42.0,624000,672000,48000,0,1464960
390,27,40.5,43.5,648000,696000,48000,0,1464960
390,28,42.0,45.0,672000,720000,48000,0,1464960
390,29,43.5,46.5,696000,744000,48000,0,1464960
390,30,45.0,48.0,720000,768000,48000,0,1464960
390,31,46.5,49.5,744000,792000,48000,0,1464960
390,32,48.0,51.0,768000,816000,48000,0,1464960
390,33,49.5,52.5,792000,840000,48000,0,1464960
390,34,51.0,54.0,816000,864000,48000,0,1464960
390,35,52.5,55.5,840000,888000,48000,0,1464960
390,36,54.0,57.0,864000,912000,48000,0,1464960
390,37,55.5,58.5,888000,936000,48000,0,1464960
390,38,57.0,60.0,912000,960000,48000,0,1464960
390,39,58.5,61.5,936000,984000,48000,0,1464960
390,40,60.0,63.0,960000,1008000,48000,0,1464960
390,41,61.5,64.5,984000,1032000,48000,0,1464960
390,42,63.0,66.0,1008000,1056000,48000,0,1464960
390,43,64.5,67.5,1032000,1080000,48000,0,1464960
390,44,66.0,69.0,1056000,1104000,48000,0,1464960
390,45,67.5,70.5,1080000,1128000,48000,0,1464960
390,46,69.0,72.0,1104000,1152000,48000,0,1464960
390,47,70.5,73.5,1128000,1176000,48000,0,1464960
390,48,72.0,75.0,1152000,1200000,48000,0,1464960
390,49,73.5,76.5,1176000,1224000,48000,0,1464960
390,50,75.0,78.0,1200000,1248000,48000,0,1464960
390,51,76.5,79.5,1224000,1272000,48000,0,1464960
390,52,78.0,81.0,1248000,1296000,48000,0,1464960
390,53,79.5,82.5,1272000,1320000,48000,0,1464960
390,54,81.0,84.0,1296000,1344000,48000,0,1464960
390,55,82.5,85.5,1320000,1368000,48000,0,1464960
390,56,84.0,87.0,1344000,1392000,48000,0,1464960
390,57,85.5,88.5,1368000,1416000,48000,0,1464960
390,58,87.0,90.0,1392000,1440000,48000,0,1464960
390,59,88.5,91.5,1416000,1464000,48000,0,1464960
390,60,90.0,93.0,1440000,1488000,48000,1,1464960
390,61,91.5,94.5,1464000,1512000,48000,1,1464960
393,0,0.0,3.0,0,48000,48000,0,888491
393,1,1.5,4.5,24000,72000,48000,0,888491
393,2,3.0,6.0,48000,96000,48000,0,888491
393,3,4.5,7.5,72000,120000,48000,0,888491
393,4,6.0,9.0,96000,144000,48000,0,888491
393,5,7.5,10.5,120000,168000,48000,0,888491
393,6,9.0,12.0,144000,192000,48000,0,888491
393,7,10.5,13.5,168000,216000,48000,0,888491
393,8,12.0,15.0,192000,240000,48000,0,888491
393,9,13.5,16.5,216000,264000,48000,0,888491
393,10,15.0,18.0,240000,288000,48000,0,888491
393,11,16.5,19.5,264000,312000,48000,0,888491
393,12,18.0,21.0,288000,336000,48000,0,888491
393,13,19.5,22.5,312000,360000,48000,0,888491
393,14,21.0,24.0,336000,384000,48000,0,888491
393,15,22.5,25.5,360000,408000,48000,0,888491
393,16,24.0,27.0,384000,432000,48000,0,888491
393,17,25.5,28.5,408000,456000,48000,0,888491
393,18,27.0,30.0,432000,480000,48000,0,888491
393,19,28.5,31.5,456000,504000,48000,0,888491
393,20,30.0,33.0,480000,528000,48000,0,888491
393,21,31.5,34.5,504000,552000,48000,0,888491
393,22,33.0,36.0,528000,576000,48000,0,888491
393,23,34.5,37.5,552000,600000,48000,0,888491
393,24,36.0,39.0,576000,624000,48000,0,888491
393,25,37.5,40.5,600000,648000,48000,0,888491
393,26,39.0,42.0,624000,672000,48000,0,888491
393,27,40.5,43.5,648000,696000,48000,0,888491
393,28,42.0,45.0,672000,720000,48000,0,888491
393,29,43.5,46.5,696000,744000,48000,0,888491
393,30,45.0,48.0,720000,768000,48000,0,888491
393,31,46.5,49.5,744000,792000,48000,0,888491
393,32,48.0,51.0,768000,816000,48000,0,888491
393,33,49.5,52.5,792000,840000,48000,0,888491
393,34,51.0,54.0,816000,864000,48000,0,888491
393,35,52.5,55.5,840000,888000,48000,0,888491
393,36,54.0,57.0,864000,912000,48000,1,888491
393,37,55.5,58.5,888000,936000,48000,1,888491
394,0,0.0,3.0,0,48000,48000,0,636000
394,1,1.5,4.5,24000,72000,48000,0,636000
394,2,3.0,6.0,48000,96000,48000,0,636000
394,3,4.5,7.5,72000,120000,48000,0,636000
394,4,6.0,9.0,96000,144000,48000,0,636000
394,5,7.5,10.5,120000,168000,48000,0,636000
394,6,9.0,12.0,144000,192000,48000,0,636000
394,7,10.5,13.5,168000,216000,48000,0,636000
394,8,12.0,15.0,192000,240000,48000,0,636000
394,9,13.5,16.5,216000,264000,48000,0,636000
394,10,15.0,18.0,240000,288000,48000,0,636000
394,11,16.5,19.5,264000,312000,48000,0,636000
394,12,18.0,21.0,288000,336000,48000,0,636000
394,13,19.5,22.5,312000,360000,48000,0,636000
394,14,21.0,24.0,336000,384000,48000,0,636000
394,15,22.5,25.5,360000,408000,48000,0,636000
394,16,24.0,27.0,384000,432000,48000,0,636000
394,17,25.5,28.5,408000,456000,48000,0,636000
394,18,27.0,30.0,432000,480000,48000,0,636000
394,19,28.5,31.5,456000,504000,48000,0,636000
394,20,30.0,33.0,480000,528000,48000,0,636000
394,21,31.5,34.5,504000,552000,48000,0,636000
394,22,33.0,36.0,528000,576000,48000,0,636000
394,23,34.5,37.5,552000,600000,48000,0,636000
394,24,36.0,39.0,576000,624000,48000,0,636000
394,25,37.5,40.5,600000,648000,48000,1,636000
394,26,39.0,42.0,624000,672000,48000,1,636000
396,0,0.0,3.0,0,48000,48000,0,979286
396,1,1.5,4.5,24000,72000,48000,0,979286
396,2,3.0,6.0,48000,96000,48000,0,979286
396,3,4.5,7.5,72000,120000,48000,0,979286
396,4,6.0,9.0,96000,144000,48000,0,979286
396,5,7.5,10.5,120000,168000,48000,0,979286
396,6,9.0,12.0,144000,192000,48000,0,979286
396,7,10.5,13.5,168000,216000,48000,0,979286
396,8,12.0,15.0,192000,240000,48000,0,979286
396,9,13.5,16.5,216000,264000,48000,0,979286
396,10,15.0,18.0,240000,288000,48000,0,979286
396,11,16.5,19.5,264000,312000,48000,0,979286
396,12,18.0,21.0,288000,336000,48000,0,979286
396,13,19.5,22.5,312000,360000,48000,0,979286
396,14,21.0,24.0,336000,384000,48000,0,979286
396,15,22.5,25.5,360000,408000,48000,0,979286
396,16,24.0,27.0,384000,432000,48000,0,979286
396,17,25.5,28.5,408000,456000,48000,0,979286
396,18,27.0,30.0,432000,480000,48000,0,979286
396,19,28.5,31.5,456000,504000,48000,0,979286
396,20,30.0,33.0,480000,528000,48000,0,979286
396,21,31.5,34.5,504000,552000,48000,0,979286
396,22,33.0,36.0,528000,576000,48000,0,979286
396,23,34.5,37.5,552000,600000,48000,0,979286
396,24,36.0,39.0,576000,624000,48000,0,979286
396,25,37.5,40.5,600000,648000,48000,0,979286
396,26,39.0,42.0,624000,672000,48000,0,979286
396,27,40.5,43.5,648000,696000,48000,0,979286
396,28,42.0,45.0,672000,720000,48000,0,979286
396,29,43.5,46.5,696000,744000,48000,0,979286
396,30,45.0,48.0,720000,768000,48000,0,979286
396,31,46.5,49.5,744000,792000,48000,0,979286
396,32,48.0,51.0,768000,816000,48000,0,979286
396,33,49.5,52.5,792000,840000,48000,0,979286
396,34,51.0,54.0,816000,864000,48000,0,979286
396,35,52.5,55.5,840000,888000,48000,0,979286
396,36,54.0,57.0,864000,912000,48000,0,979286
396,37,55.5,58.5,888000,936000,48000,0,979286
396,38,57.0,60.0,912000,960000,48000,0,979286
396,39,58.5,61.5,936000,984000,48000,1,979286
396,40,60.0,63.0,960000,1008000,48000,1,979286
398,0,0.0,3.0,0,48000,48000,0,890532
398,1,1.5,4.5,24000,72000,48000,0,890532
398,2,3.0,6.0,48000,96000,48000,0,890532
398,3,4.5,7.5,72000,120000,48000,0,890532
398,4,6.0,9.0,96000,144000,48000,0,890532
398,5,7.5,10.5,120000,168000,48000,0,890532
398,6,9.0,12.0,144000,192000,48000,0,890532
398,7,10.5,13.5,168000,216000,48000,0,890532
398,8,12.0,15.0,192000,240000,48000,0,890532
398,9,13.5,16.5,216000,264000,48000,0,890532
398,10,15.0,18.0,240000,288000,48000,0,890532
398,11,16.5,19.5,264000,312000,48000,0,890532
398,12,18.0,21.0,288000,336000,48000,0,890532
398,13,19.5,22.5,312000,360000,48000,0,890532
398,14,21.0,24.0,336000,384000,48000,0,890532
398,15,22.5,25.5,360000,408000,48000,0,890532
398,16,24.0,27.0,384000,432000,48000,0,890532
398,17,25.5,28.5,408000,456000,48000,0,890532
398,18,27.0,30.0,432000,480000,48000,0,890532
398,19,28.5,31.5,456000,504000,48000,0,890532
398,20,30.0,33.0,480000,528000,48000,0,890532
398,21,31.5,34.5,504000,552000,48000,0,890532
398,22,33.0,36.0,528000,576000,48000,0,890532
398,23,34.5,37.5,552000,600000,48000,0,890532
398,24,36.0,39.0,576000,624000,48000,0,890532
398,25,37.5,40.5,600000,648000,48000,0,890532
398,26,39.0,42.0,624000,672000,48000,0,890532
398,27,40.5,43.5,648000,696000,48000,0,890532
398,28,42.0,45.0,672000,720000,48000,0,890532
398,29,43.5,46.5,696000,744000,48000,0,890532
398,30,45.0,48.0,720000,768000,48000,0,890532
398,31,46.5,49.5,744000,792000,48000,0,890532
398,32,48.0,51.0,768000,816000,48000,0,890532
398,33,49.5,52.5,792000,840000,48000,0,890532
398,34,51.0,54.0,816000,864000,48000,0,890532
398,35,52.5,55.5,840000,888000,48000,0,890532
398,36,54.0,57.0,864000,912000,48000,1,890532
398,37,55.5,58.5,888000,936000,48000,1,890532
402,0,0.0,3.0,0,48000,48000,0,486240
402,1,1.5,4.5,24000,72000,48000,0,486240
402,2,3.0,6.0,48000,96000,48000,0,486240
402,3,4.5,7.5,72000,120000,48000,0,486240
402,4,6.0,9.0,96000,144000,48000,0,486240
402,5,7.5,10.5,120000,168000,48000,0,486240
402,6,9.0,12.0,144000,192000,48000,0,486240
402,7,10.5,13.5,168000,216000,48000,0,486240
402,8,12.0,15.0,192000,240000,48000,0,486240
402,9,13.5,16.5,216000,264000,48000,0,486240
402,10,15.0,18.0,240000,288000,48000,0,486240
402,11,16.5,19.5,264000,312000,48000,0,486240
402,12,18.0,21.0,288000,336000,48000,0,486240
402,13,19.5,22.5,312000,360000,48000,0,486240
402,14,21.0,24.0,336000,384000,48000,0,486240
402,15,22.5,25.5,360000,408000,48000,0,486240
402,16,24.0,27.0,384000,432000,48000,0,486240
402,17,25.5,28.5,408000,456000,48000,0,486240
402,18,27.0,30.0,432000,480000,48000,0,486240
402,19,28.5,31.5,456000,504000,48000,1,486240
402,20,30.0,33.0,480000,528000,48000,1,486240
404,0,0.0,3.0,0,48000,48000,0,597200
404,1,1.5,4.5,24000,72000,48000,0,597200
404,2,3.0,6.0,48000,96000,48000,0,597200
404,3,4.5,7.5,72000,120000,48000,0,597200
404,4,6.0,9.0,96000,144000,48000,0,597200
404,5,7.5,10.5,120000,168000,48000,0,597200
404,6,9.0,12.0,144000,192000,48000,0,597200
404,7,10.5,13.5,168000,216000,48000,0,597200
404,8,12.0,15.0,192000,240000,48000,0,597200
404,9,13.5,16.5,216000,264000,48000,0,597200
404,10,15.0,18.0,240000,288000,48000,0,597200
404,11,16.5,19.5,264000,312000,48000,0,597200
404,12,18.0,21.0,288000,336000,48000,0,597200
404,13,19.5,22.5,312000,360000,48000,0,597200
404,14,21.0,24.0,336000,384000,48000,0,597200
404,15,22.5,25.5,360000,408000,48000,0,597200
404,16,24.0,27.0,384000,432000,48000,0,597200
404,17,25.5,28.5,408000,456000,48000,0,597200
404,18,27.0,30.0,432000,480000,48000,0,597200
404,19,28.5,31.5,456000,504000,48000,0,597200
404,20,30.0,33.0,480000,528000,48000,0,597200
404,21,31.5,34.5,504000,552000,48000,0,597200
404,22,33.0,36.0,528000,576000,48000,0,597200
404,23,34.5,37.5,552000,600000,48000,1,597200
404,24,36.0,39.0,576000,624000,48000,1,597200
405,0,0.0,3.0,0,48000,48000,0,640110
405,1,1.5,4.5,24000,72000,48000,0,640110
405,2,3.0,6.0,48000,96000,48000,0,640110
405,3,4.5,7.5,72000,120000,48000,0,640110
405,4,6.0,9.0,96000,144000,48000,0,640110
405,5,7.5,10.5,120000,168000,48000,0,640110
405,6,9.0,12.0,144000,192000,48000,0,640110
405,7,10.5,13.5,168000,216000,48000,0,640110
405,8,12.0,15.0,192000,240000,48000,0,640110
405,9,13.5,16.5,216000,264000,48000,0,640110
405,10,15.0,18.0,240000,288000,48000,0,640110
405,11,16.5,19.5,264000,312000,48000,0,640110
405,12,18.0,21.0,288000,336000,48000,0,640110
405,13,19.5,22.5,312000,360000,48000,0,640110
405,14,21.0,24.0,336000,384000,48000,0,640110
405,15,22.5,25.5,360000,408000,48000,0,640110
405,16,24.0,27.0,384000,432000,48000,0,640110
405,17,25.5,28.5,408000,456000,48000,0,640110
405,18,27.0,30.0,432000,480000,48000,0,640110
405,19,28.5,31.5,456000,504000,48000,0,640110
405,20,30.0,33.0,480000,528000,48000,0,640110
405,21,31.5,34.5,504000,552000,48000,0,640110
405,22,33.0,36.0,528000,576000,48000,0,640110
405,23,34.5,37.5,552000,600000,48000,0,640110
405,24,36.0,39.0,576000,624000,48000,0,640110
405,25,37.5,40.5,600000,648000,48000,1,640110
405,26,39.0,42.0,624000,672000,48000,1,640110
406,0,0.0,3.0,0,48000,48000,0,744107
406,1,1.5,4.5,24000,72000,48000,0,744107
406,2,3.0,6.0,48000,96000,48000,0,744107
406,3,4.5,7.5,72000,120000,48000,0,744107
406,4,6.0,9.0,96000,144000,48000,0,744107
406,5,7.5,10.5,120000,168000,48000,0,744107
406,6,9.0,12.0,144000,192000,48000,0,744107
406,7,10.5,13.5,168000,216000,48000,0,744107
406,8,12.0,15.0,192000,240000,48000,0,744107
406,9,13.5,16.5,216000,264000,48000,0,744107
406,10,15.0,18.0,240000,288000,48000,0,744107
406,11,16.5,19.5,264000,312000,48000,0,744107
406,12,18.0,21.0,288000,336000,48000,0,744107
406,13,19.5,22.5,312000,360000,48000,0,744107
406,14,21.0,24.0,336000,384000,48000,0,744107
406,15,22.5,25.5,360000,408000,48000,0,744107
406,16,24.0,27.0,384000,432000,48000,0,744107
406,17,25.5,28.5,408000,456000,48000,0,744107
406,18,27.0,30.0,432000,480000,48000,0,744107
406,19,28.5,31.5,456000,504000,48000,0,744107
406,20,30.0,33.0,480000,528000,48000,0,744107
406,21,31.5,34.5,504000,552000,48000,0,744107
406,22,33.0,36.0,528000,576000,48000,0,744107
406,23,34.5,37.5,552000,600000,48000,0,744107
406,24,36.0,39.0,576000,624000,48000,0,744107
406,25,37.5,40.5,600000,648000,48000,0,744107
406,26,39.0,42.0,624000,672000,48000,0,744107
406,27,40.5,43.5,648000,696000,48000,0,744107
406,28,42.0,45.0,672000,720000,48000,0,744107
406,29,43.5,46.5,696000,744000,48000,0,744107
406,30,45.0,48.0,720000,768000,48000,1,744107
406,31,46.5,49.5,744000,792000,48000,1,744107
407,0,0.0,3.0,0,48000,48000,0,545792
407,1,1.5,4.5,24000,72000,48000,0,545792
407,2,3.0,6.0,48000,96000,48000,0,545792
407,3,4.5,7.5,72000,120000,48000,0,545792
407,4,6.0,9.0,96000,144000,48000,0,545792
407,5,7.5,10.5,120000,168000,48000,0,545792
407,6,9.0,12.0,144000,192000,48000,0,545792
407,7,10.5,13.5,168000,216000,48000,0,545792
407,8,12.0,15.0,192000,240000,48000,0,545792
407,9,13.5,16.5,216000,264000,48000,0,545792
407,10,15.0,18.0,240000,288000,48000,0,545792
407,11,16.5,19.5,264000,312000,48000,0,545792
407,12,18.0,21.0,288000,336000,48000,0,545792
407,13,19.5,22.5,312000,360000,48000,0,545792
407,14,21.0,24.0,336000,384000,48000,0,545792
407,15,22.5,25.5,360000,408000,48000,0,545792
407,16,24.0,27.0,384000,432000,48000,0,545792
407,17,25.5,28.5,408000,456000,48000,0,545792
407,18,27.0,30.0,432000,480000,48000,0,545792
407,19,28.5,31.5,456000,504000,48000,0,545792
407,20,30.0,33.0,480000,528000,48000,0,545792
407,21,31.5,34.5,504000,552000,48000,1,545792
407,22,33.0,36.0,528000,576000,48000,1,545792
408,0,0.0,3.0,0,48000,48000,0,3035028
408,1,1.5,4.5,24000,72000,48000,0,3035028
408,2,3.0,6.0,48000,96000,48000,0,3035028
408,3,4.5,7.5,72000,120000,48000,0,3035028
408,4,6.0,9.0,96000,144000,48000,0,3035028
408,5,7.5,10.5,120000,168000,48000,0,3035028
408,6,9.0,12.0,144000,192000,48000,0,3035028
408,7,10.5,13.5,168000,216000,48000,0,3035028
408,8,12.0,15.0,192000,240000,48000,0,3035028
408,9,13.5,16.5,216000,264000,48000,0,3035028
408,10,15.0,18.0,240000,288000,48000,0,3035028
408,11,16.5,19.5,264000,312000,48000,0,3035028
408,12,18.0,21.0,288000,336000,48000,0,3035028
408,13,19.5,22.5,312000,360000,48000,0,3035028
408,14,21.0,24.0,336000,384000,48000,0,3035028
408,15,22.5,25.5,360000,408000,48000,0,3035028
408,16,24.0,27.0,384000,432000,48000,0,3035028
408,17,25.5,28.5,408000,456000,48000,0,3035028
408,18,27.0,30.0,432000,480000,48000,0,3035028
408,19,28.5,31.5,456000,504000,48000,0,3035028
408,20,30.0,33.0,480000,528000,48000,0,3035028
408,21,31.5,34.5,504000,552000,48000,0,3035028
408,22,33.0,36.0,528000,576000,48000,0,3035028
408,23,34.5,37.5,552000,600000,48000,0,3035028
408,24,36.0,39.0,576000,624000,48000,0,3035028
408,25,37.5,40.5,600000,648000,48000,0,3035028
408,26,39.0,42.0,624000,672000,48000,0,3035028
